country_code,latitude,longitude,sum_sports,decathlon_id,sports_api_id,groups_id
CA,51.1563,-114.0572,5,389,257,2
CA,50.9899,-114.1574,1,96,96,18
CA,51.0621,-114.1159,1,449,391,29
CA,51.0419,-114.2,1,280,257,2
CA,45.8119,-66.6763,1,289,289,19
CA,45.0591,-72.8367,2,184,184,26
CA,49.75,-77.6333,1,253,253,24
CA,45.3168,-72.6491,1,321,322,25
CA,50.8869,-120.7357,1,171,171,25
CA,45.7668,-71.9324,3,443,627,9
CA,44.6573,-75.7146,1,134,134,20
CA,45.4756,-73.8367,2,66,66,22
CA,45.4756,-73.8367,1,289,289,19
CA,46.3342,-73.4774,13,458,147,9
CA,44.1667,-77.3833,1,89,89,16
CA,45.5009,-73.5877,10,310,134,20
CA,45.5063,-73.6297,17,281,281,11
CA,45.5618,-73.599,17,449,391,29
CA,45.5374,-73.5735,5,318,318,10
CA,45.5694,-73.6221,20,282,282,11
CA,45.5115,-73.5683,14,389,257,2
CA,45.5354,-73.6061,19,171,171,25
CA,45.5307,-73.5547,19,322,322,25
CA,47.4334,-72.7824,1,458,147,9
CA,45.1665,-73.5239,4,286,286,14
CA,45.1665,-73.5239,1,428,109,15
CA,45.1665,-73.5239,1,317,273,9
CA,46.0967,-64.7087,4,449,391,29
CA,46.0987,-64.8036,1,127,127,8
CA,43.9394,-79.4349,1,488,522,2
CA,46.5068,-72.7436,1,96,96,18
CA,46.5558,-72.7437,1,389,257,2
CA,46.6315,-72.737,3,289,289,19
CA,45.5,-73.4833,40,443,627,9
CA,46.0365,-73.0665,14,458,147,9
CA,46.0365,-73.0665,3,471,322,25
CA,45.689,-73.8671,2,405,405,1
CA,45.689,-73.8671,1,87,87,16
CA,45.8232,-73.4294,6,282,282,11
CA,45.8232,-73.4294,7,70,70,25
CA,45.2404,-73.5659,4,224,224,1
CA,45.6001,-73.0991,2,320,322,25
CA,46.0333,-74.2,1,302,593,8
CA,45.4001,-74.0325,7,461,257,2
CA,45.4001,-74.0325,3,395,522,2
CA,45.5946,-73.2283,26,389,257,2
CA,46.2291,-73.5359,2,89,89,16
CA,46.2291,-73.5359,1,178,270,17
CA,44.6752,-63.5077,1,283,282,11
CA,44.6529,-63.4777,1,291,351,15
CA,44.6752,-63.5077,1,308,132,20
CA,45.4334,-73.1659,3,224,224,1
CA,49.2833,-112.2,2,283,282,11
CA,43.2833,-81.4667,2,458,147,9
CA,48.3398,-70.8893,1,488,522,2
CA,45.6,-73.5333,2,37,37,9
CA,46.7,-71.5833,2,286,286,14
CA,45.188,-73.4,4,29,29,9
CA,46.9804,-70.5549,1,321,322,25
CA,46.316,-72.6833,10,282,282,11
CA,46.3877,-72.5357,3,282,282,11
CA,45.8834,-73.2825,1,253,253,24
CA,46.8333,-71.1667,5,29,29,9
CA,46.8333,-71.1667,10,284,284,11
CA,46.6358,-71.3098,2,182,849,26
CA,45.4674,-73.4832,2,166,166,21
CA,45.4424,-73.4231,9,93,93,20
CA,45.6694,-73.7752,3,143,143,20
CA,45.9967,-67.2403,1,443,627,9
CA,45.591,-73.4361,4,324,474,25
CA,45.4168,-73.4992,4,466,134,20
CA,45.4289,-75.6844,10,284,284,11
CA,45.4289,-75.6844,3,29,29,9
CA,45.4167,-75.7,3,287,262,14
CA,45.3295,-75.6156,1,321,322,25
CA,45.3211,-75.7391,2,66,66,22
CA,45.3438,-75.7157,1,428,109,15
CA,49.9203,-97.083,1,253,253,24
CA,49.8209,-97.0322,2,443,627,9
CA,43.4106,-80.5011,1,320,322,25
CA,45.2657,-73.6115,1,81,81,16
CA,46.034,-73.441,2,332,279,9
CA,44.9333,-78.7333,1,428,109,15
CA,46.2761,-73.7718,1,305,134,20
CA,49.6833,-87.5167,2,66,66,22
CA,46.0464,-73.7085,1,319,319,10
CA,46.0529,-71.9477,1,316,273,9
CA,42.9536,-81.3418,1,283,282,11
CA,45.4924,-73.5009,3,141,307,20
CA,45.7395,-73.4588,7,449,391,29
CA,45.7774,-73.4252,2,93,93,20
CA,52.1168,-106.6345,2,12,257,2
CA,52.1168,-106.6345,2,224,224,1
CA,56.2499,-120.8529,1,70,70,25
CA,42.2926,-83.0186,1,443,627,9
CA,50.2,-66.3833,1,29,29,9
CA,45.4594,-73.5501,31,285,285,11
CA,45.4459,-73.5815,2,12,257,2
CA,45.4643,-73.5698,3,310,134,20
CA,45.4459,-73.5815,13,224,224,1
CA,45.4594,-73.5501,2,132,132,20
CA,45.6512,-72.5666,1,449,391,29
CA,43.3799,-79.7668,12,253,253,24
CA,43.3806,-79.886,1,285,285,11
CA,43.4342,-79.8701,1,104,428,12
CA,45.2861,-75.8562,1,66,66,22
CA,46.65,-70.8,1,37,37,9
CA,46.65,-70.8,3,66,66,22
CA,45.4394,-75.8465,4,224,224,1
CA,45.5856,-75.4208,2,461,257,2
CA,45.4394,-75.8465,2,305,134,20
CA,53.4179,-113.5785,2,292,292,30
CA,53.55,-113.5,2,285,285,11
CA,45.6168,-73.7825,10,29,29,9
CA,45.578,-73.8004,17,283,282,11
CA,45.5984,-73.7159,11,224,224,1
CA,45.6225,-73.6949,6,285,285,11
CA,45.5526,-73.8507,1,333,279,9
CA,45.5984,-73.7159,3,305,134,20
CA,45.5284,-73.8509,1,306,134,20
CA,45.5984,-73.7159,6,12,257,2
CA,45.5984,-73.7159,1,104,428,12
CA,45.5984,-73.7159,3,156,268,22
CA,45.5334,-73.8159,1,127,127,8
CA,45.578,-73.8004,3,321,322,25
CA,45.5771,-73.6873,2,332,279,9
CA,45.5984,-73.7159,1,312,312,20
CA,45.5526,-73.8507,1,471,322,25
CA,45.7788,-73.9829,10,287,262,14
CA,45.5183,-73.5023,21,224,224,1
CA,45.5362,-73.4721,2,404,404,19
CA,45.5183,-73.5023,3,333,279,9
CA,45.5167,-73.6667,4,323,323,25
CA,49.25,-123.1333,1,319,319,10
CA,49.2767,-123.13,1,316,273,9
CA,51.0833,-114.0833,2,459,279,9
CA,51.0833,-114.0833,1,333,279,9
CA,50.9093,-114.1028,4,282,282,11
CA,50.9899,-114.1574,2,461,257,2
CA,51.1563,-114.0572,5,458,147,9
CA,51.0833,-114.0833,2,224,224,1
CA,51.1264,-114.1419,1,466,134,20
CA,45.3168,-72.6491,8,66,66,22
CA,45.3137,-73.7453,3,286,286,14
CA,45.5527,-73.1755,4,163,163,25
CA,45.5527,-73.1755,6,428,109,15
CA,45.3,-72.3167,1,143,143,20
CA,50.8869,-120.7357,19,66,66,22
CA,50.8869,-120.7357,1,307,307,20
CA,49.812,-119.5076,1,322,322,25
CA,45.7668,-71.9324,2,389,257,2
CA,45.4948,-73.8317,1,281,281,11
CA,46.3342,-73.4774,1,333,279,9
CA,46.3342,-73.4774,2,471,322,25
CA,45,-75,1,45,45,9
CA,45.5618,-73.599,24,253,253,24
CA,45.5186,-73.5545,24,461,257,2
CA,45.5168,-73.6072,14,280,257,2
CA,45.5401,-73.6225,37,224,224,1
CA,45.5005,-73.5684,4,166,166,21
CA,45.5263,-73.6649,5,322,322,25
CA,45.5354,-73.6061,10,139,134,20
CA,45.5354,-73.6061,141,66,66,22
CA,45.4805,-73.5554,1,178,270,17
CA,45.5217,-73.6393,23,458,147,9
CA,45.4819,-73.6421,6,291,351,15
CA,45.5063,-73.6297,10,219,219,1
CA,45.5307,-73.5547,19,321,322,25
CA,45.4737,-73.5882,15,443,627,9
CA,45.5779,-73.5304,2,66,66,22
CA,45.5,-73.5833,14,290,290,18
CA,45.5383,-73.6932,5,288,288,14
CA,45.5438,-73.5927,6,12,257,2
CA,45.498,-73.5472,14,37,37,9
CA,45.4717,-73.6149,11,389,257,2
CA,45.504,-73.5747,5,178,270,17
CA,45.5401,-73.6225,17,12,257,2
CA,45.5009,-73.5877,9,87,87,16
CA,45.504,-73.5747,5,250,250,
CA,45.5061,-73.5573,2,284,284,11
CA,45.5486,-73.5788,20,29,29,9
CA,45.5808,-73.5825,4,319,319,10
CA,45.5186,-73.5545,10,395,522,2
CA,45.5583,-73.5701,23,81,81,16
CA,45.5354,-73.6061,15,289,289,19
CA,45.498,-73.5472,8,322,322,25
CA,45.5009,-73.5877,6,405,405,1
CA,45.5061,-73.5573,1,29,29,9
CA,45.5401,-73.6225,5,305,134,20
CA,45.5374,-73.5735,2,291,351,15
CA,45.6043,-73.5178,1,98,404,19
CA,45.5618,-73.599,4,175,404,19
CA,45.47,-73.6686,1,81,81,16
CA,45.5101,-73.6478,1,178,270,17
CA,45.5394,-73.6513,2,45,45,9
CA,45.6753,-73.5016,2,280,257,2
CA,45.5101,-73.6478,1,425,109,15
CA,45.5467,-73.6718,3,186,272,13
CA,45.6753,-73.5016,4,141,307,20
CA,45.6097,-73.5472,1,100,100,12
CA,45.3668,-73.5659,3,141,307,20
CA,45.5168,-73.6072,9,141,307,20
CA,45.5779,-73.5304,1,320,322,25
CA,45.5606,-73.6584,1,141,307,20
CA,45.4861,-73.5732,1,323,323,25
CA,45.5606,-73.6584,1,425,109,15
CA,45.5467,-73.6718,1,178,270,17
CA,45.573,-73.5701,3,308,132,20
CA,45.4897,-73.6312,1,141,307,20
CA,45.5057,-73.555,1,96,96,18
CA,45.4805,-73.5554,2,250,250,
CA,45.5101,-73.6478,1,488,522,2
CA,45.5467,-73.6718,1,425,109,15
CA,45.5606,-73.6584,1,488,522,2
CA,45.5057,-73.555,1,166,166,21
CA,45.5302,-73.6327,1,74,74,3
CA,45.5966,-73.5928,1,404,404,19
CA,45.3501,-72.5658,1,282,282,11
CA,43.6605,-79.4633,9,70,70,25
CA,43.6075,-79.5013,2,284,284,11
CA,43.6662,-79.5282,2,81,81,16
CA,43.6404,-79.3995,3,171,171,25
CA,43.7068,-79.517,4,66,66,22
CA,43.6469,-79.4521,2,282,282,11
CA,43.6656,-79.383,3,45,45,9
CA,43.6404,-79.3995,2,308,132,20
CA,43.6492,-79.3823,1,322,322,25
CA,43.6555,-79.3626,1,307,307,20
CA,43.6555,-79.3626,2,139,134,20
CA,43.7068,-79.517,1,160,160,21
CA,43.6736,-79.4035,4,253,253,24
CA,43.6913,-79.3116,6,12,257,2
CA,43.6541,-79.3978,1,317,273,9
CA,43.7568,-79.521,1,171,171,25
CA,43.6736,-79.4035,1,318,318,10
CA,43.7673,-79.4111,1,93,93,20
CA,43.6934,-79.4857,1,392,392,27
CA,46.6901,-71.1849,1,389,257,2
CA,46.6901,-71.1849,1,425,109,15
CA,46.3995,-70.5068,1,139,134,20
CA,49.6511,-112.8351,1,316,273,9
CA,45.4334,-76.3494,2,317,273,9
CA,42.0502,-82.7598,1,334,279,9
CA,49.1668,-66.1655,1,281,281,11
CA,49.35,-123.0679,2,389,257,2
CA,45.6834,-73.4325,7,93,93,20
CA,46.7546,-71.22,1,459,279,9
CA,45.5334,-73.2825,1,175,404,19
CA,44.2411,-76.5788,1,178,270,17
CA,43.7464,-79.2323,1,282,282,11
CA,47.6801,-68.8826,5,458,147,9
CA,45.2668,-72.1491,2,219,219,1
CA,45.2668,-72.1491,1,98,404,19
CA,45.2668,-72.1491,1,281,281,11
CA,51.2333,-58.65,1,70,70,25
CA,45.7888,-73.7442,25,66,66,22
CA,45.7275,-73.7062,3,292,292,30
CA,45.7888,-73.7442,3,81,81,16
CA,45.714,-73.5357,1,163,163,25
CA,45.7064,-73.6178,2,134,134,20
CA,43.4881,-79.7098,1,70,70,25
CA,45.8501,-73.7659,1,306,134,20
CA,46.6833,-70.45,1,96,96,18
CA,45.9501,-74.1325,2,289,289,19
CA,45.2199,-72.5104,9,285,285,11
CA,45.2199,-72.5104,1,132,132,20
CA,46.8588,-71.192,4,284,284,11
CA,46.8304,-71.2455,54,458,147,9
CA,46.8588,-71.192,10,29,29,9
CA,46.8083,-71.3605,15,443,627,9
CA,46.8287,-71.334,1,186,272,13
CA,46.8097,-71.3102,1,290,290,18
CA,46.8505,-71.3357,4,292,292,30
CA,46.7749,-71.3344,2,306,134,20
CA,46.7507,-71.3562,1,461,257,2
CA,46.7701,-71.0906,2,443,627,9
CA,46.7933,-71.2453,1,100,100,12
CA,46.7933,-71.2453,2,405,405,1
CA,46.8779,-71.3408,2,224,224,1
CA,46.7507,-71.3562,1,395,522,2
CA,46.1834,-74.3492,1,186,272,13
CA,45.3938,-72.7005,5,29,29,9
CA,45.3938,-72.7005,6,284,284,11
CA,45.4046,-72.7202,12,70,70,25
CA,45.3668,-73.5659,13,320,322,25
CA,46.9833,-71.2906,1,29,29,9
CA,43.5924,-79.7611,3,319,319,10
CA,43.6313,-79.7148,1,224,224,1
CA,43.606,-79.6708,2,284,284,11
CA,51.1227,-115.3836,1,253,253,24
CA,48.2855,-78.8234,2,250,250,
CA,48.4187,-71.0417,1,70,70,25
CA,43.8479,-79.3288,2,466,134,20
CA,43.9045,-79.3392,1,93,93,20
CA,45.6442,-73.8448,4,288,288,14
CA,45.4131,-71.9238,1,280,257,2
CA,45.3891,-71.8986,3,466,134,20
CA,45.4231,-71.8723,1,307,307,20
CA,45.4113,-71.9586,6,308,132,20
CA,45.4113,-71.9586,7,312,312,20
CA,45.4231,-71.8723,5,66,66,22
CA,45.3395,-72.0128,1,327,327,7
CA,45.3891,-71.8986,3,186,272,13
CA,45.3822,-71.9327,1,309,309,20
CA,45.4024,-71.8479,4,280,257,2
CA,45.143,-73.1882,5,250,250,
CA,45.574,-73.94,7,288,288,14
CA,44.6344,-63.5822,1,286,286,14
CA,44.6508,-63.6146,1,45,45,9
CA,49.0998,-117.7022,1,37,37,9
CA,45.9061,-72.5929,4,320,322,25
CA,45.9061,-72.5929,3,163,163,25
CA,45.1333,-73.2833,1,285,285,11
CA,43.2441,-79.8359,2,253,253,24
CA,43.2441,-79.8359,1,93,93,20
CA,45.5,-73.8167,1,449,391,29
CA,47.4596,-69.7547,2,182,849,26
CA,45.2666,-74.1372,3,81,81,16
CA,49.1364,-122.8213,18,458,147,9
CA,49.1364,-122.8213,2,313,20,11
CA,46.6333,-71.9167,2,45,45,9
CA,45.4402,-73.6747,2,96,96,18
CA,43.8605,-79.1618,1,29,29,9
CA,47.2374,-71.8763,2,186,272,13
CA,49.25,-123.1333,11,443,627,9
CA,49.25,-123.1333,3,449,391,29
CA,49.262,-123.0923,1,287,262,14
CA,49.2603,-123.146,2,287,262,14
CA,51.1188,-113.9471,3,458,147,9
CA,51.0412,-114.0762,1,395,522,2
CA,46.0401,-66.3862,1,12,257,2
CA,45.3168,-72.6491,1,313,20,11
CA,45.5527,-73.1755,16,287,262,14
CA,46.1949,-74.6264,1,166,166,21
CA,46.1949,-74.6264,1,290,290,18
CA,45.5063,-73.6297,11,321,322,25
CA,45.5307,-73.5547,157,458,147,9
CA,45.5514,-73.6116,19,389,257,2
CA,45.5005,-73.5684,9,289,289,19
CA,45.5052,-73.5622,2,219,219,1
CA,45.5528,-73.6411,6,289,289,19
CA,45.498,-73.5472,51,458,147,9
CA,45.5606,-73.6584,5,320,322,25
CA,45.5808,-73.5825,7,219,219,1
CA,45.573,-73.5701,12,253,253,24
CA,45.5247,-73.5953,21,70,70,25
CA,45.5115,-73.5683,11,461,257,2
CA,45.5115,-73.5683,9,395,522,2
CA,45.5247,-73.5953,52,282,282,11
CA,45.5009,-73.5877,47,284,284,11
CA,45.5354,-73.6061,19,471,322,25
CA,45.5186,-73.5545,7,127,127,8
CA,45.5514,-73.6116,12,288,288,14
CA,45.5,-73.5833,7,311,560,4
CA,45.6753,-73.5016,2,186,272,13
CA,45.5176,-73.5804,8,292,292,30
CA,47.4334,-72.7824,1,186,272,13
CA,45.4334,-73.8659,1,280,257,2
CA,49.1,-116.5167,7,66,66,22
CA,46.0987,-64.8036,1,458,147,9
CA,46.1797,-64.9484,1,395,522,2
CA,43.9394,-79.4349,2,134,134,20
CA,43.8669,-79.4414,2,289,289,19
CA,44.6752,-63.5077,3,70,70,25
CA,44.6752,-63.5077,3,282,282,11
CA,45.4168,-73.4992,14,93,93,20
CA,45.689,-73.8671,19,283,282,11
CA,45.6602,-73.8157,8,285,285,11
CA,45.8232,-73.4294,1,89,89,16
CA,45.2404,-73.5659,1,166,166,21
CA,45.4001,-74.0325,20,66,66,22
CA,45.4001,-74.0325,2,160,160,21
CA,45.4001,-74.0325,2,139,134,20
CA,45.6097,-73.5794,3,81,81,16
CA,48.3398,-70.8893,2,318,318,10
CA,45.7045,-73.9472,1,324,474,25
CA,45.7045,-73.9472,1,428,109,15
CA,45.7334,-74.1325,1,281,281,11
CA,45.7334,-74.1325,1,219,219,1
CA,46.9804,-70.5549,2,224,224,1
CA,46.4176,-72.6372,1,282,282,11
CA,45.8834,-73.2825,1,320,322,25
CA,45.8834,-73.2825,1,66,66,22
CA,46.2168,-72.6158,2,307,307,20
CA,45.4674,-73.4832,2,143,143,20
CA,45.4455,-73.4841,2,334,279,9
CA,46.0206,-73.1439,1,487,522,2
CA,46.0206,-73.1439,4,178,270,17
CA,48.8334,-64.4819,2,459,279,9
CA,48.8334,-64.4819,2,333,279,9
CA,45.9649,-73.7099,5,443,627,9
CA,47.1691,-71.4332,1,280,257,2
CA,45.6694,-73.7752,10,70,70,25
CA,45.3059,-74.3049,1,186,272,13
CA,45.6501,-74.3325,2,286,286,14
CA,45.591,-73.4361,20,287,262,14
CA,45.4284,-75.5875,1,443,627,9
CA,45.399,-75.6871,1,37,37,9
CA,45.3211,-75.7391,1,287,262,14
CA,45.3211,-75.7391,1,292,292,30
CA,45.3645,-75.7934,2,321,322,25
CA,45.3867,-75.7405,1,409,409,23
CA,45.4166,-75.6904,1,318,318,10
CA,49.867,-97.1356,3,288,288,14
CA,49.8966,-97.2404,4,395,522,2
CA,43.447,-80.4725,3,253,253,24
CA,43.4413,-80.4246,1,334,279,9
CA,43.4363,-80.5093,1,29,29,9
CA,43.9233,-78.8684,2,285,285,11
CA,44.0433,-79.4912,1,66,66,22
CA,44.0433,-79.4912,1,37,37,9
CA,46.5625,-71.4383,1,37,37,9
CA,48.5669,-78.1162,1,29,29,9
CA,48.5669,-78.1162,1,284,284,11
CA,49.3688,-120.6569,2,443,627,9
CA,50.2604,-119.2774,9,81,81,16
CA,46.0464,-73.7085,2,311,560,4
CA,42.9915,-81.3402,1,282,282,11
CA,43.0147,-81.3049,1,292,292,30
CA,45.5073,-73.5082,10,224,224,1
CA,45.481,-73.497,4,332,279,9
CA,45.4924,-73.5009,1,178,270,17
CA,45.4924,-73.5009,1,163,163,25
CA,43.3849,-80.2833,3,284,284,11
CA,43.4389,-80.2649,3,471,322,25
CA,45.7774,-73.4252,1,178,270,17
CA,47.6181,-65.6511,5,163,163,25
CA,45.8454,-72.5713,1,458,147,9
CA,47.55,-52.6667,1,443,627,9
CA,42.2187,-83.0801,2,282,282,11
CA,46.8033,-71.1779,2,449,391,29
CA,49.3163,-124.3194,1,287,262,14
CA,46.6821,-73.9188,5,389,257,2
CA,45.4643,-73.5698,14,45,45,9
CA,45.4643,-73.5698,3,288,288,14
CA,45.4643,-73.5698,17,253,253,24
CA,45.4643,-73.5698,6,404,404,19
CA,45.5287,-75.6088,1,404,404,19
CA,45.44,-75.7119,1,109,109,15
CA,45.4716,-75.7616,1,250,250,
CA,45.5856,-75.4208,1,292,292,30
CA,49.2275,-122.9301,1,81,81,16
CA,48.8667,-80.85,1,37,37,9
CA,43.8156,-79.4534,3,320,322,25
CA,48.42,-123.3047,2,285,285,11
CA,48.4496,-123.4193,2,458,147,9
CA,45.5333,-73.5167,24,428,109,15
CA,45.5679,-73.4761,3,70,70,25
CA,45.5418,-73.4382,10,283,282,11
CA,45.5523,-73.4558,3,389,257,2
CA,45.5333,-73.5167,8,291,351,15
CA,45.5183,-73.5023,4,166,166,21
CA,45.5418,-73.4382,1,127,127,8
CA,45.517,-73.6831,4,186,272,13
CA,45.517,-73.6831,2,318,318,10
CA,53.521,-113.5324,11,284,284,11
CA,53.3753,-113.4585,1,395,522,2
CA,45.578,-73.8004,2,291,351,15
CA,45.6168,-73.7825,5,316,273,9
CA,45.6213,-73.7398,1,288,288,14
CA,45.5338,-73.7652,1,12,257,2
CA,49.4806,-119.5858,3,282,282,11
CA,45.5334,-73.2825,3,320,322,25
CA,45.5334,-73.2825,10,443,627,9
CA,46.0501,-74.2825,1,132,132,20
CA,60.0167,-70.0333,1,224,224,1
CA,45.45,-75.25,4,290,290,18
CA,45.45,-75.25,3,409,409,23
CA,45.7888,-73.7442,4,219,219,1
CA,45.7888,-73.7442,2,334,279,9
CA,45.7,-73.752,1,306,134,20
CA,45.2668,-72.1491,5,321,322,25
CA,45.2668,-72.1491,3,127,127,8
CA,48.55,-77.95,1,334,279,9
CA,45.866,-74.1785,4,318,318,10
CA,45.8335,-64.1987,4,70,70,25
CA,46.8304,-71.2455,33,282,282,11
CA,46.814,-71.2194,10,285,285,11
CA,46.7589,-71.298,6,282,282,11
CA,46.7741,-71.2609,1,253,253,24
CA,46.7507,-71.3562,3,66,66,22
CA,46.838,-71.2232,5,163,163,25
CA,46.8304,-71.2455,3,319,319,10
CA,46.8074,-71.2181,1,318,318,10
CA,46.9242,-71.3958,1,284,284,11
CA,46.9137,-71.3398,1,306,134,20
CA,46.7903,-71.4157,1,471,322,25
CA,46.7701,-71.0906,1,45,45,9
CA,45.7786,-72.9865,1,282,282,11
CA,43.7298,-79.2639,1,29,29,9
CA,48.4638,-67.4313,1,389,257,2
CA,45.4046,-72.7202,3,134,134,20
CA,45.4046,-72.7202,3,178,270,17
CA,45.4005,-72.7825,1,307,307,20
CA,49.17,-123.1368,3,389,257,2
CA,45.3668,-73.5659,13,395,522,2
CA,45.3668,-73.5659,16,461,257,2
CA,49.0423,-122.2835,2,132,132,20
CA,45.6289,-74.5988,1,66,66,22
CA,43.5637,-79.7202,1,29,29,9
CA,43.6178,-79.5786,1,253,253,24
CA,48.4187,-71.0417,2,178,270,17
CA,43.8486,-79.2617,1,428,109,15
CA,43.9045,-79.3392,1,289,289,19
CA,49.25,-124.1833,1,321,322,25
CA,45.6442,-73.8448,1,81,81,16
CA,45.3891,-71.8986,20,461,257,2
CA,45.3891,-71.8986,6,395,522,2
CA,45.4113,-71.9586,6,70,70,25
CA,45.3656,-71.842,7,459,279,9
CA,45.3891,-71.8986,2,175,404,19
CA,45.3395,-72.0128,2,290,290,18
CA,45.4113,-71.9586,1,180,180,27
CA,45.143,-73.1882,2,289,289,19
CA,45.143,-73.1882,4,109,109,15
CA,45.45,-73.2667,4,98,404,19
CA,44.6508,-63.6146,1,334,279,9
CA,45.5333,-73.35,9,224,224,1
CA,45.8152,-72.4027,1,37,37,9
CA,45.2702,-74.0482,2,287,262,14
CA,45.7,-71.45,1,156,268,22
CA,45.7,-71.45,1,12,257,2
CA,45.3418,-73.1581,3,466,134,20
CA,46.4633,-73.1389,1,282,282,11
CA,45.5,-73.8167,1,74,74,3
CA,45.6986,-73.5783,2,143,143,20
CA,45.6986,-73.5783,2,305,134,20
CA,46.6167,-72.6667,1,134,134,20
CA,54.0524,-128.6534,1,66,66,22
CA,49.2603,-123.146,3,76,76,3
CA,49.2788,-123.1139,11,282,282,11
CA,49.2767,-123.13,1,132,132,20
CA,49.2833,-123.1298,1,313,20,11
CA,49.2327,-123.0917,1,312,312,20
CA,49.2327,-123.0917,1,305,134,20
CA,49.2833,-123.1298,1,87,87,16
CA,49.3745,-123.1864,1,458,147,9
CA,49.299,-123.1408,1,428,109,15
CA,49.299,-123.1408,2,286,286,14
CA,49.3397,-123.1912,1,320,322,25
CA,49.2833,-123.1298,1,471,322,25
CA,51.0412,-114.0762,5,443,627,9
CA,51.0833,-114.0833,1,389,257,2
CA,50.9093,-114.1028,1,461,257,2
CA,51.1387,-114.2015,1,12,257,2
CA,51.0823,-113.9578,1,283,282,11
CA,51.1264,-114.1419,1,66,66,22
CA,51.1264,-114.1419,1,307,307,20
CA,51.0412,-114.0762,1,66,66,22
CA,51.0823,-113.9578,1,317,273,9
CA,48.4168,-71.0657,4,285,285,11
CA,50.1333,-97.3167,2,458,147,9
CA,49.2196,-122.6164,1,332,279,9
CA,46.1949,-74.6264,7,285,285,11
CA,46.1949,-74.6264,2,132,132,20
CA,45.4756,-73.8367,1,76,76,3
CA,45.5442,-73.5468,13,37,37,9
CA,45.5618,-73.599,8,281,281,11
CA,45.5186,-73.5545,127,458,147,9
CA,45.5009,-73.5877,44,253,253,24
CA,45.5018,-73.6191,14,253,253,24
CA,45.5005,-73.5684,11,45,45,9
CA,45.573,-73.5701,32,443,627,9
CA,45.5442,-73.5468,2,307,307,20
CA,45.5307,-73.5547,14,319,319,10
CA,45.5442,-73.5468,16,320,322,25
CA,45.5018,-73.6191,7,93,93,20
CA,45.5101,-73.6478,2,287,262,14
CA,45.5583,-73.5701,9,317,273,9
CA,45.5694,-73.6221,4,186,272,13
CA,45.4737,-73.5882,3,321,322,25
CA,45.5883,-73.5572,5,322,322,25
CA,45.5864,-73.6082,7,81,81,16
CA,45.5186,-73.5545,12,471,322,25
CA,45.5899,-73.6389,2,76,76,3
CA,45.5009,-73.5877,25,449,391,29
CA,45.5263,-73.6649,4,428,109,15
CA,45.499,-73.6089,2,428,109,15
CA,45.1665,-73.5239,1,305,134,20
CA,43.8582,-79.3985,8,306,134,20
CA,48.8763,-72.212,1,290,290,18
CA,45.8501,-73.4825,2,287,262,14
CA,46.5558,-72.7437,1,405,405,1
CA,45.689,-73.8671,14,109,109,15
CA,45.689,-73.8671,2,324,474,25
CA,45.8232,-73.4294,1,81,81,16
CA,45.2404,-73.5659,1,395,522,2
CA,45.2404,-73.5659,1,461,257,2
CA,45.4001,-74.0325,6,291,351,15
CA,44.702,-63.533,3,490,489,9
CA,44.6752,-63.5077,2,45,45,9
CA,45.5069,-73.8407,2,284,284,11
CA,45.5069,-73.8407,1,317,273,9
CA,45.6345,-74.1005,2,283,282,11
CA,45.6345,-74.1005,2,305,134,20
CA,45.1302,-73.989,1,180,180,27
CA,45.4876,-73.6045,1,428,109,15
CA,43.6665,-79.8054,3,282,282,11
CA,43.7059,-79.7626,2,320,322,25
CA,47.7094,-69.1351,1,287,262,14
CA,46.316,-72.6833,6,443,627,9
CA,46.3877,-72.5357,3,443,627,9
CA,46.3668,-72.6168,1,461,257,2
CA,45.8834,-73.2825,1,322,322,25
CA,45.4674,-73.4832,16,443,627,9
CA,45.4424,-73.4231,5,98,404,19
CA,45.4455,-73.4841,2,425,109,15
CA,45.4455,-73.4841,2,178,270,17
CA,45.4455,-73.4841,1,300,593,8
CA,45.4674,-73.4832,2,320,322,25
CA,45.4455,-73.4841,1,250,250,
CA,45.4424,-73.4231,1,322,322,25
CA,45.5,-73.4833,3,488,522,2
CA,45.5,-73.4833,3,141,307,20
CA,46.0206,-73.1439,7,322,322,25
CA,46.0206,-73.1439,6,321,322,25
CA,46.0365,-73.0665,1,109,109,15
CA,46.0206,-73.1439,1,127,127,8
CA,48.8334,-64.4819,2,29,29,9
CA,45.6383,-73.7975,1,37,37,9
CA,45.6383,-73.7975,2,443,627,9
CA,45.6694,-73.7752,2,461,257,2
CA,44.9988,-64.7312,1,311,560,4
CA,45.591,-73.4361,46,283,282,11
CA,45.591,-73.4361,21,321,322,25
CA,45.591,-73.4361,7,76,76,3
CA,45.4168,-73.4992,6,334,279,9
CA,45.399,-75.6871,12,458,147,9
CA,45.3548,-75.5773,1,282,282,11
CA,45.4289,-75.6844,4,280,257,2
CA,49.8966,-97.2404,1,283,282,11
CA,43.447,-80.4725,3,287,262,14
CA,45.3691,-73.7216,3,93,93,20
CA,45.3691,-73.7216,2,488,522,2
CA,46.034,-73.441,2,178,270,17
CA,47.8184,-69.1505,44,428,109,15
CA,51,-118.1833,1,81,81,16
CA,43.0123,-81.2307,1,283,282,11
CA,45.4924,-73.5009,1,37,37,9
CA,45.4906,-73.3991,3,178,270,17
CA,43.3666,-80.2239,1,186,272,13
